source_id,canonical_id,cell,status,role,mechanism_claims,effect_claims
WF-0046,WF-0046,L4.W,unassessed,primary_mechanism,,
WF-0046,WF-0046,L4.P,unassessed,primary_mechanism,,
WF-0046,WF-0046,L4.R,unassessed,primary_mechanism,,
WF-0046,WF-0046,L4.U,unassessed,primary_mechanism,,
WF-0046,WF-0046,L4.V,unassessed,primary_mechanism,,
WF-0046,WF-0046,L4.F,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.W,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.P,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.R,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.U,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.V,unassessed,primary_mechanism,,
WF-0046,WF-0046,L5.F,unassessed,primary_mechanism,,
WF-0078,WF-0078,L1.W,unassessed,primary_mechanism,,
WF-0078,WF-0078,L1.P,unassessed,primary_mechanism,,
WF-0078,WF-0078,L1.R,present,primary_mechanism,PC-003,
WF-0078,WF-0078,L1.U,present,primary_mechanism,PC-003,
WF-0078,WF-0078,L1.V,unassessed,primary_mechanism,,
WF-0078,WF-0078,L1.F,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.W,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.P,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.R,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.U,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.V,unassessed,primary_mechanism,,
WF-0078,WF-0078,L2.F,unassessed,primary_mechanism,,
WF-0078,WF-0078,L3.W,unassessed,primary_mechanism,,
WF-0078,WF-0078,L3.P,present,primary_mechanism,PC-004,
WF-0078,WF-0078,L3.R,unassessed,primary_mechanism,,
WF-0078,WF-0078,L3.U,unassessed,primary_mechanism,,
WF-0078,WF-0078,L3.V,present,primary_mechanism,PC-004,
WF-0078,WF-0078,L3.F,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.W,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.P,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.R,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.U,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.V,unassessed,primary_mechanism,,
WF-0078,WF-0078,L4.F,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.W,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.P,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.R,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.U,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.V,unassessed,primary_mechanism,,
WF-0078,WF-0078,L5.F,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.W,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.P,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.R,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.U,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.V,unassessed,primary_mechanism,,
WF-0106,WF-0106,L1.F,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.W,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.P,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.R,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.U,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.V,unassessed,primary_mechanism,,
WF-0106,WF-0106,L2.F,unassessed,primary_mechanism,,
WF-0106,WF-0106,L3.W,present,primary_mechanism,PC-011,
WF-0106,WF-0106,L3.P,unassessed,primary_mechanism,,
WF-0106,WF-0106,L3.R,present,primary_mechanism,PC-011,
WF-0106,WF-0106,L3.U,present,primary_mechanism,PC-011,
WF-0106,WF-0106,L3.V,unassessed,primary_mechanism,,
WF-0106,WF-0106,L3.F,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.W,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.P,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.R,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.U,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.V,unassessed,primary_mechanism,,
WF-0106,WF-0106,L4.F,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.W,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.P,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.R,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.U,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.V,unassessed,primary_mechanism,,
WF-0106,WF-0106,L5.F,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.W,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.P,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.R,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.U,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.V,unassessed,primary_mechanism,,
WF-0124,WF-0124,L1.F,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.W,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.P,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.R,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.U,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.V,unassessed,primary_mechanism,,
WF-0124,WF-0124,L2.F,unassessed,primary_mechanism,,
WF-0124,WF-0124,L3.W,unassessed,primary_mechanism,,
WF-0124,WF-0124,L3.P,present,primary_mechanism,PC-027,
WF-0124,WF-0124,L3.R,unassessed,primary_mechanism,,
WF-0124,WF-0124,L3.U,unassessed,primary_mechanism,,
WF-0124,WF-0124,L3.V,present,primary_mechanism,PC-027,
WF-0124,WF-0124,L3.F,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.W,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.P,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.R,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.U,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.V,unassessed,primary_mechanism,,
WF-0124,WF-0124,L4.F,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.W,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.P,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.R,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.U,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.V,unassessed,primary_mechanism,,
WF-0124,WF-0124,L5.F,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.W,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.P,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.R,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.U,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.V,unassessed,primary_mechanism,,
WF-0125,WF-0125,L1.F,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.W,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.P,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.R,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.U,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.V,unassessed,primary_mechanism,,
WF-0125,WF-0125,L2.F,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.W,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.P,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.R,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.U,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.V,unassessed,primary_mechanism,,
WF-0125,WF-0125,L3.F,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.W,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.P,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.R,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.U,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.V,unassessed,primary_mechanism,,
WF-0125,WF-0125,L4.F,unassessed,primary_mechanism,,
WF-0125,WF-0125,L5.W,present,primary_mechanism,PC-025,
WF-0125,WF-0125,L5.P,present,primary_mechanism,PC-025,
WF-0125,WF-0125,L5.R,present,primary_mechanism,PC-026,
WF-0125,WF-0125,L5.U,present,primary_mechanism,PC-026,
WF-0125,WF-0125,L5.V,unassessed,primary_mechanism,,
WF-0125,WF-0125,L5.F,present,primary_mechanism,PC-025,
WF-0134,WF-0134,L1.W,unassessed,primary_mechanism,,
WF-0134,WF-0134,L1.P,unassessed,primary_mechanism,,
WF-0134,WF-0134,L1.R,unassessed,primary_mechanism,,
WF-0134,WF-0134,L1.U,unassessed,primary_mechanism,,
WF-0134,WF-0134,L1.V,unassessed,primary_mechanism,,
WF-0134,WF-0134,L1.F,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.W,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.P,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.R,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.U,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.V,unassessed,primary_mechanism,,
WF-0134,WF-0134,L2.F,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.W,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.P,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.R,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.U,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.V,unassessed,primary_mechanism,,
WF-0134,WF-0134,L3.F,unassessed,primary_mechanism,,
WF-0134,WF-0134,L4.W,unassessed,primary_mechanism,,
WF-0134,WF-0134,L4.P,present,primary_mechanism,PC-007,
WF-0134,WF-0134,L4.R,present,primary_mechanism,PC-007,
WF-0134,WF-0134,L4.U,present,primary_mechanism,PC-007,
WF-0134,WF-0134,L4.V,present,primary_mechanism,PC-008,
WF-0134,WF-0134,L4.F,present,primary_mechanism,PC-008,
WF-0134,WF-0134,L5.W,unassessed,primary_mechanism,,
WF-0134,WF-0134,L5.P,unassessed,primary_mechanism,,
WF-0134,WF-0134,L5.R,unassessed,primary_mechanism,,
WF-0134,WF-0134,L5.U,unassessed,primary_mechanism,,
WF-0134,WF-0134,L5.V,unassessed,primary_mechanism,,
WF-0134,WF-0134,L5.F,unassessed,primary_mechanism,,
WF-0140,WF-0140,L1.W,unassessed,primary_evaluation,,
WF-0140,WF-0140,L1.P,unassessed,primary_evaluation,,
WF-0140,WF-0140,L1.R,unassessed,primary_evaluation,,
WF-0140,WF-0140,L1.U,unassessed,primary_evaluation,,
WF-0140,WF-0140,L1.V,unassessed,primary_evaluation,,
WF-0140,WF-0140,L1.F,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.W,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.P,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.R,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.U,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.V,unassessed,primary_evaluation,,
WF-0140,WF-0140,L2.F,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.W,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.P,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.R,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.U,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.V,unassessed,primary_evaluation,,
WF-0140,WF-0140,L3.F,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.W,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.P,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.R,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.U,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.V,unassessed,primary_evaluation,,
WF-0140,WF-0140,L4.F,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.W,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.P,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.R,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.U,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.V,unassessed,primary_evaluation,,
WF-0140,WF-0140,L5.F,unassessed,primary_evaluation,,
WF-0156,WF-0156,L1.W,unassessed,primary_mechanism,,
WF-0156,WF-0156,L1.P,unassessed,primary_mechanism,,
WF-0156,WF-0156,L1.R,unassessed,primary_mechanism,,
WF-0156,WF-0156,L1.U,unassessed,primary_mechanism,,
WF-0156,WF-0156,L1.V,unassessed,primary_mechanism,,
WF-0156,WF-0156,L1.F,unassessed,primary_mechanism,,
WF-0156,WF-0156,L2.W,present,primary_mechanism,PC-017,
WF-0156,WF-0156,L2.P,present,primary_mechanism,PC-017,
WF-0156,WF-0156,L2.R,unassessed,primary_mechanism,,
WF-0156,WF-0156,L2.U,unassessed,primary_mechanism,,
WF-0156,WF-0156,L2.V,present,primary_mechanism,PC-017,
WF-0156,WF-0156,L2.F,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.W,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.P,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.R,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.U,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.V,unassessed,primary_mechanism,,
WF-0156,WF-0156,L3.F,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.W,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.P,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.R,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.U,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.V,unassessed,primary_mechanism,,
WF-0156,WF-0156,L4.F,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.W,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.P,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.R,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.U,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.V,unassessed,primary_mechanism,,
WF-0156,WF-0156,L5.F,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.W,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.P,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.R,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.U,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.V,unassessed,primary_mechanism,,
WF-0172,WF-0172,L1.F,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.W,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.P,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.R,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.U,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.V,unassessed,primary_mechanism,,
WF-0172,WF-0172,L2.F,unassessed,primary_mechanism,,
WF-0172,WF-0172,L3.W,present,primary_mechanism,PC-009,
WF-0172,WF-0172,L3.P,unassessed,primary_mechanism,,
WF-0172,WF-0172,L3.R,unassessed,primary_mechanism,,
WF-0172,WF-0172,L3.U,unassessed,primary_mechanism,,
WF-0172,WF-0172,L3.V,unassessed,primary_mechanism,,
WF-0172,WF-0172,L3.F,present,primary_mechanism,PC-009;PC-010,
WF-0172,WF-0172,L4.W,present,primary_mechanism,PC-009,
WF-0172,WF-0172,L4.P,unassessed,primary_mechanism,,
WF-0172,WF-0172,L4.R,present,primary_mechanism,PC-010,
WF-0172,WF-0172,L4.U,present,primary_mechanism,PC-010,
WF-0172,WF-0172,L4.V,unassessed,primary_mechanism,,
WF-0172,WF-0172,L4.F,present,primary_mechanism,PC-009,
WF-0172,WF-0172,L5.W,unassessed,primary_mechanism,,
WF-0172,WF-0172,L5.P,unassessed,primary_mechanism,,
WF-0172,WF-0172,L5.R,unassessed,primary_mechanism,,
WF-0172,WF-0172,L5.U,unassessed,primary_mechanism,,
WF-0172,WF-0172,L5.V,unassessed,primary_mechanism,,
WF-0172,WF-0172,L5.F,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.W,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.P,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.R,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.U,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.V,unassessed,primary_mechanism,,
WF-0179,WF-0179,L1.F,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.W,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.P,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.R,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.U,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.V,unassessed,primary_mechanism,,
WF-0179,WF-0179,L2.F,unassessed,primary_mechanism,,
WF-0179,WF-0179,L3.W,present,primary_mechanism,PC-051,
WF-0179,WF-0179,L3.P,unassessed,primary_mechanism,,
WF-0179,WF-0179,L3.R,present,primary_mechanism,PC-051,
WF-0179,WF-0179,L3.U,present,primary_mechanism,PC-051,
WF-0179,WF-0179,L3.V,unassessed,primary_mechanism,,
WF-0179,WF-0179,L3.F,present,primary_mechanism,PC-051,
WF-0179,WF-0179,L4.W,unassessed,primary_mechanism,,
WF-0179,WF-0179,L4.P,unassessed,primary_mechanism,,
WF-0179,WF-0179,L4.R,unassessed,primary_mechanism,,
WF-0179,WF-0179,L4.U,unassessed,primary_mechanism,,
WF-0179,WF-0179,L4.V,unassessed,primary_mechanism,,
WF-0179,WF-0179,L4.F,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.W,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.P,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.R,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.U,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.V,unassessed,primary_mechanism,,
WF-0179,WF-0179,L5.F,unassessed,primary_mechanism,,
WF-0190,WF-0190,L1.W,unassessed,primary_evaluation,,
WF-0190,WF-0190,L1.P,unassessed,primary_evaluation,,
WF-0190,WF-0190,L1.R,unassessed,primary_evaluation,,
WF-0190,WF-0190,L1.U,unassessed,primary_evaluation,,
WF-0190,WF-0190,L1.V,unassessed,primary_evaluation,,
WF-0190,WF-0190,L1.F,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.W,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.P,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.R,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.U,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.V,unassessed,primary_evaluation,,
WF-0190,WF-0190,L2.F,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.W,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.P,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.R,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.U,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.V,unassessed,primary_evaluation,,
WF-0190,WF-0190,L3.F,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.W,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.P,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.R,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.U,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.V,unassessed,primary_evaluation,,
WF-0190,WF-0190,L4.F,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.W,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.P,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.R,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.U,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.V,unassessed,primary_evaluation,,
WF-0190,WF-0190,L5.F,unassessed,primary_evaluation,,
WF-0222,WF-0222,L1.W,unassessed,primary_mechanism,,
WF-0222,WF-0222,L1.P,unassessed,primary_mechanism,,
WF-0222,WF-0222,L1.R,unassessed,primary_mechanism,,
WF-0222,WF-0222,L1.U,unassessed,primary_mechanism,,
WF-0222,WF-0222,L1.V,unassessed,primary_mechanism,,
WF-0222,WF-0222,L1.F,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.W,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.P,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.R,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.U,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.V,unassessed,primary_mechanism,,
WF-0222,WF-0222,L2.F,unassessed,primary_mechanism,,
WF-0222,WF-0222,L3.W,unassessed,primary_mechanism,,
WF-0222,WF-0222,L3.P,present,primary_mechanism,PC-012,
WF-0222,WF-0222,L3.R,unassessed,primary_mechanism,,
WF-0222,WF-0222,L3.U,present,primary_mechanism,PC-012,
WF-0222,WF-0222,L3.V,unassessed,primary_mechanism,,
WF-0222,WF-0222,L3.F,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.W,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.P,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.R,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.U,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.V,unassessed,primary_mechanism,,
WF-0222,WF-0222,L4.F,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.W,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.P,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.R,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.U,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.V,unassessed,primary_mechanism,,
WF-0222,WF-0222,L5.F,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.W,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.P,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.R,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.U,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.V,unassessed,primary_mechanism,,
WF-0224,WF-0224,L1.F,unassessed,primary_mechanism,,
WF-0224,WF-0224,L2.W,present,primary_mechanism,PC-018,
WF-0224,WF-0224,L2.P,present,primary_mechanism,PC-018,
WF-0224,WF-0224,L2.R,unassessed,primary_mechanism,,
WF-0224,WF-0224,L2.U,unassessed,primary_mechanism,,
WF-0224,WF-0224,L2.V,unassessed,primary_mechanism,,
WF-0224,WF-0224,L2.F,present,primary_mechanism,PC-018,
WF-0224,WF-0224,L3.W,unassessed,primary_mechanism,,
WF-0224,WF-0224,L3.P,unassessed,primary_mechanism,,
WF-0224,WF-0224,L3.R,unassessed,primary_mechanism,,
WF-0224,WF-0224,L3.U,unassessed,primary_mechanism,,
WF-0224,WF-0224,L3.V,unassessed,primary_mechanism,,
WF-0224,WF-0224,L3.F,unassessed,primary_mechanism,,
WF-0224,WF-0224,L4.W,unassessed,primary_mechanism,,
WF-0224,WF-0224,L4.P,present,primary_mechanism,PC-018,
WF-0224,WF-0224,L4.R,unassessed,primary_mechanism,,
WF-0224,WF-0224,L4.U,unassessed,primary_mechanism,,
WF-0224,WF-0224,L4.V,unassessed,primary_mechanism,,
WF-0224,WF-0224,L4.F,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.W,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.P,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.R,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.U,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.V,unassessed,primary_mechanism,,
WF-0224,WF-0224,L5.F,unassessed,primary_mechanism,,
WF-0225,WF-0225,L1.W,unassessed,component_diagnostic,,
WF-0225,WF-0225,L1.P,unassessed,component_diagnostic,,
WF-0225,WF-0225,L1.R,unassessed,component_diagnostic,,
WF-0225,WF-0225,L1.U,unassessed,component_diagnostic,,
WF-0225,WF-0225,L1.V,unassessed,component_diagnostic,,
WF-0225,WF-0225,L1.F,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.W,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.P,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.R,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.U,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.V,unassessed,component_diagnostic,,
WF-0225,WF-0225,L2.F,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.W,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.P,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.R,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.U,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.V,unassessed,component_diagnostic,,
WF-0225,WF-0225,L3.F,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.W,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.P,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.R,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.U,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.V,unassessed,component_diagnostic,,
WF-0225,WF-0225,L4.F,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.W,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.P,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.R,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.U,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.V,unassessed,component_diagnostic,,
WF-0225,WF-0225,L5.F,unassessed,component_diagnostic,,
WF-0235,WF-0235,L1.W,present,primary_mechanism,PC-013,
WF-0235,WF-0235,L1.P,present,primary_mechanism,PC-013,
WF-0235,WF-0235,L1.R,present,primary_mechanism,PC-069,
WF-0235,WF-0235,L1.U,present,primary_mechanism,PC-013,
WF-0235,WF-0235,L1.V,unassessed,primary_mechanism,,
WF-0235,WF-0235,L1.F,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.W,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.P,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.R,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.U,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.V,unassessed,primary_mechanism,,
WF-0235,WF-0235,L2.F,unassessed,primary_mechanism,,
WF-0235,WF-0235,L3.W,present,primary_mechanism,PC-013;PC-069,
WF-0235,WF-0235,L3.P,present,primary_mechanism,PC-013,
WF-0235,WF-0235,L3.R,present,primary_mechanism,PC-069,
WF-0235,WF-0235,L3.U,present,primary_mechanism,PC-013,
WF-0235,WF-0235,L3.V,unassessed,primary_mechanism,,
WF-0235,WF-0235,L3.F,present,primary_mechanism,PC-069,
WF-0235,WF-0235,L4.W,unassessed,primary_mechanism,,
WF-0235,WF-0235,L4.P,unassessed,primary_mechanism,,
WF-0235,WF-0235,L4.R,unassessed,primary_mechanism,,
WF-0235,WF-0235,L4.U,unassessed,primary_mechanism,,
WF-0235,WF-0235,L4.V,unassessed,primary_mechanism,,
WF-0235,WF-0235,L4.F,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.W,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.P,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.R,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.U,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.V,unassessed,primary_mechanism,,
WF-0235,WF-0235,L5.F,unassessed,primary_mechanism,,
WF-0241,WF-0241,L1.W,unassessed,primary_evaluation,,
WF-0241,WF-0241,L1.P,unassessed,primary_evaluation,,
